dataset_key,dataset_label,algorithm,algorithm_label,split_key,train_groups,test_group,ACC,BalancedACC,ARI,NMI,RareACC,UltraRareACC,source,output_dir,BalancedACC_source_file,BalancedACC_source_key,BalancedRareACC
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,scraw,scRAW,macaque_id,"M1,M2",M3,0.8461034708578913,0.8127314498308723,0.8273217113813375,0.8810916452080569,0.7512820512820513,0.875,scraw_trial0017_exact_used_as_scraw_final,/data2/fbidet/scRAW_Inductif/results/inductive_scraw_trial0017_exact_all_datasets_20260507_145430/01_scraw_runs/macaque_retina_gse118480_bipolar_raw_counts/scraw/M3,/data2/fbidet/scRAW_Inductif/results/inductive_scraw_trial0017_exact_all_datasets_20260507_145430/01_scraw_runs/macaque_retina_gse118480_bipolar_raw_counts/scraw/M3/metrics.json,metrics.BalancedACC,0.711876902587519
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,scraw,scRAW,macaque_id,"M1,M2",M4,0.7798087141339001,0.7186045525887149,0.7750823945432717,0.826098588917269,0.7295285359801489,0.6557377049180327,scraw_trial0017_exact_used_as_scraw_final,/data2/fbidet/scRAW_Inductif/results/inductive_scraw_trial0017_exact_all_datasets_20260507_145430/01_scraw_runs/macaque_retina_gse118480_bipolar_raw_counts/scraw/M4,/data2/fbidet/scRAW_Inductif/results/inductive_scraw_trial0017_exact_all_datasets_20260507_145430/01_scraw_runs/macaque_retina_gse118480_bipolar_raw_counts/scraw/M4/metrics.json,metrics.BalancedACC,0.6893430708410189
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,scname,scNAME,macaque_id,"M1,M2",M3,0.69875573019,0.585436733435,0.637071401422,0.745549832569,0.625641025641,0.0,new_run,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/macaque_retina_gse118480_bipolar_raw_counts/scname/M3,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/macaque_retina_gse118480_bipolar_raw_counts/scname/M3/metrics.json,metrics.BalancedACC,0.4211377473363774
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,scname,scNAME,macaque_id,"M1,M2",M4,0.592773645058,0.506793163103,0.289286875232,0.555708819077,0.496277915633,0.508196721311,new_run,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/macaque_retina_gse118480_bipolar_raw_counts/scname/M4,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/macaque_retina_gse118480_bipolar_raw_counts/scname/M4/metrics.json,metrics.BalancedACC,0.4300470100743698
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,sc_mae,scMAE,macaque_id,"M1,M2",M3,0.986684130103,0.900829866953,0.978048438105,0.964131634091,0.961538461538,0.0,new_run,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/macaque_retina_gse118480_bipolar_raw_counts/sc_mae/M3,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/macaque_retina_gse118480_bipolar_raw_counts/sc_mae/M3/metrics.json,metrics.BalancedACC,0.7349509463304877
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,sc_mae,scMAE,macaque_id,"M1,M2",M4,0.957066950053,0.876522415325,0.92957828687,0.901746745321,0.781637717122,0.885245901639,new_run,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/macaque_retina_gse118480_bipolar_raw_counts/sc_mae/M4,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/macaque_retina_gse118480_bipolar_raw_counts/sc_mae/M4/metrics.json,metrics.BalancedACC,0.7858871183084589
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,scdeepcluster,scDeepCluster,macaque_id,"M1,M2",M3,0.763152150186,0.659847664031,0.725172229304,0.792594401022,0.728205128205,0.0,new_run,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/macaque_retina_gse118480_bipolar_raw_counts/scdeepcluster/M3,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/macaque_retina_gse118480_bipolar_raw_counts/scdeepcluster/M3/metrics.json,metrics.BalancedACC,0.4897022450532724
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,scdeepcluster,scDeepCluster,macaque_id,"M1,M2",M4,0.649734325186,0.554524795642,0.5650155843,0.683038076637,0.397022332506,0.852459016393,new_run,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/macaque_retina_gse118480_bipolar_raw_counts/scdeepcluster/M4,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/macaque_retina_gse118480_bipolar_raw_counts/scdeepcluster/M4/metrics.json,metrics.BalancedACC,0.4606117745652629
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,scaide,scAIDE,macaque_id,"M1,M2",M3,0.8240558829949792,0.6513398178618998,0.8667328110682365,0.8677181861251887,0.5717948717948718,0.0,inductive_section5_added_methods_20260529,/data2/fbidet/scRAW_Inductif/results/inductive_section5_added_methods_20260529/01_runs/macaque_retina_gse118480_bipolar_raw_counts/scaide/M3,/data2/fbidet/scRAW_Inductif/results/inductive_section5_added_methods_20260529/01_runs/macaque_retina_gse118480_bipolar_raw_counts/scaide/M3/metrics.json,metrics.BalancedACC,0.3892466580636622
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,scaide,scAIDE,macaque_id,"M1,M2",M4,0.7458023379383635,0.5411748478546082,0.7485186552723505,0.7766265270035012,0.4739454094292804,0.4590163934426229,inductive_section5_added_methods_20260529,/data2/fbidet/scRAW_Inductif/results/inductive_section5_added_methods_20260529/01_runs/macaque_retina_gse118480_bipolar_raw_counts/scaide/M4,/data2/fbidet/scRAW_Inductif/results/inductive_section5_added_methods_20260529/01_runs/macaque_retina_gse118480_bipolar_raw_counts/scaide/M4/metrics.json,metrics.BalancedACC,0.3625458563899057
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,scvi,scVI,macaque_id,"M1,M2",M3,0.9094084261078368,0.8771715620112254,0.8772831137906558,0.9245815514128686,0.964102564102564,0.125,inductive_section5_added_methods_20260529,/data2/fbidet/scRAW_Inductif/results/inductive_section5_added_methods_20260529/01_runs/macaque_retina_gse118480_bipolar_raw_counts/scvi/M3,/data2/fbidet/scRAW_Inductif/results/inductive_section5_added_methods_20260529/01_runs/macaque_retina_gse118480_bipolar_raw_counts/scvi/M3/metrics.json,metrics.BalancedACC,0.765219666137251
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,scvi,scVI,macaque_id,"M1,M2",M4,0.9664187035069076,0.8573111277379076,0.9639374408250928,0.9291331772448728,0.7617866004962779,0.6065573770491803,inductive_section5_added_methods_20260529,/data2/fbidet/scRAW_Inductif/results/inductive_section5_added_methods_20260529/01_runs/macaque_retina_gse118480_bipolar_raw_counts/scvi/M4,/data2/fbidet/scRAW_Inductif/results/inductive_section5_added_methods_20260529/01_runs/macaque_retina_gse118480_bipolar_raw_counts/scvi/M4/metrics.json,metrics.BalancedACC,0.7324595176684162
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scraw,scRAW,batch,"smartseq2,celseq2",celseq,0.8157370517928287,0.5444526034580688,0.8130523706330409,0.8309182821228517,0.9484536082474226,0.5,scraw_trial0017_exact_used_as_scraw_final,/data2/fbidet/scRAW_Inductif/results/inductive_scraw_trial0017_exact_all_datasets_20260507_145430/01_scraw_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/scraw/celseq,/data2/fbidet/scRAW_Inductif/results/inductive_scraw_trial0017_exact_all_datasets_20260507_145430/01_scraw_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/scraw/celseq/metrics.json,metrics.BalancedACC,0.4444444444444444
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scraw,scRAW,batch,"smartseq2,celseq2",fluidigmc1,0.8855799373040752,0.6725378353550485,0.83804801350893,0.8406227954406746,0.8095238095238095,0.2727272727272727,scraw_trial0017_exact_used_as_scraw_final,/data2/fbidet/scRAW_Inductif/results/inductive_scraw_trial0017_exact_all_datasets_20260507_145430/01_scraw_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/scraw/fluidigmc1,/data2/fbidet/scRAW_Inductif/results/inductive_scraw_trial0017_exact_all_datasets_20260507_145430/01_scraw_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/scraw/fluidigmc1/metrics.json,metrics.BalancedACC,0.6022896825396825
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scname,scNAME,batch,"smartseq2,celseq2",celseq,0.767928286853,0.476691033984,0.675852788056,0.768263721439,0.773195876289,0.5,new_run,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/scname/celseq,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/scname/celseq/metrics.json,metrics.BalancedACC,0.3395061728395061
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scname,scNAME,batch,"smartseq2,celseq2",fluidigmc1,0.793103448276,0.545814138831,0.752174439105,0.755648463553,0.638095238095,0.272727272727,new_run,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/scname/fluidigmc1,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/scname/fluidigmc1/metrics.json,metrics.BalancedACC,0.4873650793650793
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,sc_mae,scMAE,batch,"smartseq2,celseq2",celseq,0.689243027888,0.513272085529,0.594297361109,0.754494852406,0.917525773196,0.5,new_run,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/sc_mae/celseq,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/sc_mae/celseq/metrics.json,metrics.BalancedACC,0.4338271604938272
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,sc_mae,scMAE,batch,"smartseq2,celseq2",fluidigmc1,0.844827586207,0.571014917315,0.782619846123,0.813079781712,0.828571428571,0.181818181818,new_run,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/sc_mae/fluidigmc1,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/sc_mae/fluidigmc1/metrics.json,metrics.BalancedACC,0.5056190476190476
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scdeepcluster,scDeepCluster,batch,"smartseq2,celseq2",celseq,0.493027888446,0.263033089178,0.292992527516,0.484378249323,0.0412371134021,0.1,new_run,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/scdeepcluster/celseq,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/scdeepcluster/celseq/metrics.json,metrics.BalancedACC,0.1296296296296296
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scdeepcluster,scDeepCluster,batch,"smartseq2,celseq2",fluidigmc1,0.87460815047,0.520864106972,0.812622971441,0.77112559735,0.666666666667,0.0,new_run,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/scdeepcluster/fluidigmc1,/data2/fbidet/scRAW_Inductif/results/inductive_multidataset_top4_representative_20260428/01_new_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/scdeepcluster/fluidigmc1/metrics.json,metrics.BalancedACC,0.4024444444444445
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scaide,scAIDE,batch,"smartseq2,celseq2",celseq,0.795816733067729,0.5533006036239034,0.7057678077160743,0.7982565242436955,0.9484536082474226,0.5,inductive_section5_added_methods_20260529,/data2/fbidet/scRAW_Inductif/results/inductive_section5_added_methods_20260529/01_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/scaide/celseq,/data2/fbidet/scRAW_Inductif/results/inductive_section5_added_methods_20260529/01_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/scaide/celseq/metrics.json,metrics.BalancedACC,0.4444444444444444
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scaide,scAIDE,batch,"smartseq2,celseq2",fluidigmc1,0.8526645768025078,0.6023981024759462,0.8029883024829891,0.7886662089006036,0.7619047619047619,0.0909090909090909,inductive_section5_added_methods_20260529,/data2/fbidet/scRAW_Inductif/results/inductive_section5_added_methods_20260529/01_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/scaide/fluidigmc1,/data2/fbidet/scRAW_Inductif/results/inductive_section5_added_methods_20260529/01_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/scaide/fluidigmc1/metrics.json,metrics.BalancedACC,0.53
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scvi,scVI,batch,"smartseq2,celseq2",celseq,0.7111553784860558,0.3603750287110298,0.4465358203739999,0.5411133540356268,0.3195876288659793,0.3,inductive_section5_added_methods_20260529,/data2/fbidet/scRAW_Inductif/results/inductive_section5_added_methods_20260529/01_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/scvi/celseq,/data2/fbidet/scRAW_Inductif/results/inductive_section5_added_methods_20260529/01_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/scvi/celseq/metrics.json,metrics.BalancedACC,0.1687719298245614
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scvi,scVI,batch,"smartseq2,celseq2",fluidigmc1,0.4216300940438871,0.3676891048957312,0.1840578828422217,0.3636668519562705,0.580952380952381,0.0909090909090909,inductive_section5_added_methods_20260529,/data2/fbidet/scRAW_Inductif/results/inductive_section5_added_methods_20260529/01_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/scvi/fluidigmc1,/data2/fbidet/scRAW_Inductif/results/inductive_section5_added_methods_20260529/01_runs/pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2/scvi/fluidigmc1/metrics.json,metrics.BalancedACC,0.3538769841269841
