phase,dataset,algorithm,variant,seed,metric,value,source_path
full,bbag094_spleen,scDeepCluster,full_leiden,45,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_leiden,46,UltraRareACC,0.09523809523809523,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,DESC,full_leiden,42,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/desc/runs/seed_42/results/analysis_results.csv
full,bbag094_spleen,DESC,full_leiden,43,UltraRareACC,0.9761904761904762,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/desc/runs/seed_43/results/analysis_results.csv
full,bbag094_spleen,DESC,full_leiden,44,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/desc/runs/seed_44/results/analysis_results.csv
full,bbag094_spleen,DESC,full_leiden,45,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/desc/runs/seed_45/results/analysis_results.csv
full,bbag094_spleen,DESC,full_leiden,46,UltraRareACC,1.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden/desc/runs/seed_46/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_leiden_triplet,42,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_leiden_triplet,43,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_leiden_triplet,44,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_leiden_triplet,45,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scMAE,full_leiden_triplet,46,UltraRareACC,0.5,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_leiden_triplet,42,UltraRareACC,0.07142857142857142,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_leiden_triplet,43,UltraRareACC,0.16666666666666666,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_leiden_triplet,44,UltraRareACC,0.8333333333333334,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_leiden_triplet,45,UltraRareACC,0.7380952380952381,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,scDeepCluster,full_leiden_triplet,46,UltraRareACC,0.19047619047619047,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_spleen,DESC,full_leiden_triplet,42,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden_triplet/desc/runs/seed_42/results/analysis_results.csv
full,bbag094_spleen,DESC,full_leiden_triplet,43,UltraRareACC,1.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden_triplet/desc/runs/seed_43/results/analysis_results.csv
full,bbag094_spleen,DESC,full_leiden_triplet,44,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden_triplet/desc/runs/seed_44/results/analysis_results.csv
full,bbag094_spleen,DESC,full_leiden_triplet,45,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden_triplet/desc/runs/seed_45/results/analysis_results.csv
full,bbag094_spleen,DESC,full_leiden_triplet,46,UltraRareACC,1.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_spleen/full_leiden_triplet/desc/runs/seed_46/results/analysis_results.csv
full,bbag094_zeisel,scMAE,baseline,42,UltraRareACC,0.5555555555555555,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/baseline/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,baseline,43,UltraRareACC,0.5555555555555555,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/baseline/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,baseline,44,UltraRareACC,0.7037037037037037,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/baseline/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,baseline,45,UltraRareACC,0.5555555555555555,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/baseline/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,baseline,46,UltraRareACC,0.6666666666666666,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/baseline/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,baseline,42,UltraRareACC,0.5185185185185185,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/baseline/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,baseline,43,UltraRareACC,0.6666666666666666,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/baseline/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,baseline,44,UltraRareACC,0.5925925925925926,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/baseline/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,baseline,45,UltraRareACC,0.5555555555555555,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/baseline/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,baseline,46,UltraRareACC,0.6296296296296297,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/baseline/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,DESC,baseline,42,UltraRareACC,0.5555555555555556,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/baseline/desc/runs/seed_42/results/analysis_results.csv
full,bbag094_zeisel,DESC,baseline,43,UltraRareACC,0.5925925925925926,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/baseline/desc/runs/seed_43/results/analysis_results.csv
full,bbag094_zeisel,DESC,baseline,44,UltraRareACC,0.5555555555555556,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/baseline/desc/runs/seed_44/results/analysis_results.csv
full,bbag094_zeisel,DESC,baseline,45,UltraRareACC,0.5925925925925926,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/baseline/desc/runs/seed_45/results/analysis_results.csv
full,bbag094_zeisel,DESC,baseline,46,UltraRareACC,0.5925925925925926,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/baseline/desc/runs/seed_46/results/analysis_results.csv
full,bbag094_zeisel,scMAE,density_only,42,UltraRareACC,0.5555555555555555,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,density_only,43,UltraRareACC,0.5555555555555555,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,density_only,44,UltraRareACC,0.5555555555555555,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,density_only,45,UltraRareACC,0.5555555555555555,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,density_only,46,UltraRareACC,0.6666666666666666,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,density_only,42,UltraRareACC,0.5555555555555555,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,density_only,43,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,density_only,44,UltraRareACC,0.6296296296296297,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,density_only,45,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,density_only,46,UltraRareACC,0.6296296296296297,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,DESC,density_only,42,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only/desc/runs/seed_42/results/analysis_results.csv
full,bbag094_zeisel,DESC,density_only,43,UltraRareACC,0.5925925925925926,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only/desc/runs/seed_43/results/analysis_results.csv
full,bbag094_zeisel,DESC,density_only,44,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only/desc/runs/seed_44/results/analysis_results.csv
full,bbag094_zeisel,DESC,density_only,45,UltraRareACC,0.5925925925925926,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only/desc/runs/seed_45/results/analysis_results.csv
full,bbag094_zeisel,DESC,density_only,46,UltraRareACC,0.5555555555555556,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only/desc/runs/seed_46/results/analysis_results.csv
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,42,UltraRareACC,0.14814814814814814,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only_triplet_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,43,UltraRareACC,0.7037037037037037,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only_triplet_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,44,UltraRareACC,0.14814814814814814,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only_triplet_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,45,UltraRareACC,0.6666666666666666,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only_triplet_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,density_only_triplet_kmeans,46,UltraRareACC,0.7407407407407407,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only_triplet_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,42,UltraRareACC,0.5185185185185185,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only_triplet_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,43,UltraRareACC,0.5555555555555555,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only_triplet_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,44,UltraRareACC,0.5925925925925926,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only_triplet_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,45,UltraRareACC,0.5185185185185185,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only_triplet_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,density_only_triplet_kmeans,46,UltraRareACC,0.1111111111111111,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only_triplet_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,42,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only_triplet_kmeans/desc/runs/seed_42/results/analysis_results.csv
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,43,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only_triplet_kmeans/desc/runs/seed_43/results/analysis_results.csv
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,44,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only_triplet_kmeans/desc/runs/seed_44/results/analysis_results.csv
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,45,UltraRareACC,0.6296296296296297,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only_triplet_kmeans/desc/runs/seed_45/results/analysis_results.csv
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,46,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only_triplet_kmeans/desc/runs/seed_46/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans,42,UltraRareACC,0.5555555555555555,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans,43,UltraRareACC,0.5555555555555555,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans,44,UltraRareACC,0.7037037037037037,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans,45,UltraRareACC,0.6666666666666666,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans,46,UltraRareACC,0.7037037037037037,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans,42,UltraRareACC,0.25925925925925924,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans,43,UltraRareACC,0.6666666666666666,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans,44,UltraRareACC,0.5555555555555555,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans,45,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans,46,UltraRareACC,0.6296296296296297,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans,42,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/desc/runs/seed_42/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans,43,UltraRareACC,0.5925925925925926,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/desc/runs/seed_43/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans,44,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/desc/runs/seed_44/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans,45,UltraRareACC,0.5925925925925926,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/desc/runs/seed_45/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans,46,UltraRareACC,0.5555555555555556,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/desc/runs/seed_46/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans_triplet,42,UltraRareACC,0.5555555555555555,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans_triplet,43,UltraRareACC,0.7037037037037037,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans_triplet,44,UltraRareACC,0.5925925925925926,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans_triplet,45,UltraRareACC,0.6666666666666666,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans_triplet,46,UltraRareACC,0.7037037037037037,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans_triplet,42,UltraRareACC,0.6296296296296297,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans_triplet,43,UltraRareACC,0.5555555555555555,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans_triplet,44,UltraRareACC,0.5555555555555555,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans_triplet,45,UltraRareACC,0.5555555555555555,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans_triplet,46,UltraRareACC,0.1111111111111111,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans_triplet,42,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/desc/runs/seed_42/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans_triplet,43,UltraRareACC,0.6296296296296297,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/desc/runs/seed_43/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans_triplet,44,UltraRareACC,0.5555555555555556,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/desc/runs/seed_44/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans_triplet,45,UltraRareACC,0.6296296296296297,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/desc/runs/seed_45/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans_triplet,46,UltraRareACC,0.5925925925925926,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/desc/runs/seed_46/results/analysis_results.csv
