phase,dataset,algorithm,variant,seed,metric,value,source_type,source_path,preset,weight_component_mode,pseudo_label_method,triplet_enabled,triplet_pseudo_label_method
full,pancreas,DESC,full_kmeans_triplet,43,RareACC,0.8102766798418972,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_43/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,43,Silhouette,0.8236689567565918,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_43/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,43,runtime,427.4535834789276,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_43/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,44,NMI,0.7348022416277733,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_44/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,44,ARI,0.5196360643051936,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_44/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,44,ACC,0.5812533548040795,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_44/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,44,F1_Macro,0.3856252953908805,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_44/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,44,BalancedACC,0.4771274148869695,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_44/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,44,RareACC,0.7419536984754376,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_44/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,44,Silhouette,0.7043770551681519,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_44/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,44,runtime,313.54247856140137,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_44/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,45,NMI,0.7453759141780545,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_45/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,45,ARI,0.5311826799171625,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_45/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,45,ACC,0.6140633387010198,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_45/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,45,F1_Macro,0.4542998173370914,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_45/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,45,BalancedACC,0.5197002935588165,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_45/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,45,RareACC,0.8170525127046866,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_45/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,45,Silhouette,0.7797334790229797,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_45/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,45,runtime,244.38101863861084,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_45/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,46,NMI,0.7486140027924931,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_46/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,46,ARI,0.533973069578496,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_46/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,46,ACC,0.6149355877616747,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_46/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,46,F1_Macro,0.4544085536029183,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_46/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,46,BalancedACC,0.5176146446797129,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_46/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,46,RareACC,0.8142292490118577,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_46/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,46,Silhouette,0.7914113998413086,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_46/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,DESC,full_kmeans_triplet,46,runtime,327.43998670578003,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_kmeans_triplet/desc/runs/seed_46/results/analysis_results.csv,stable_Default,full,kmeans,1,kmeans
full,pancreas,scMAE,full_leiden,42,NMI,0.6999499990543016,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,42,ARI,0.5341678646614564,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,42,ACC,0.6226187281996244,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,42,F1_Macro,0.5016905748963655,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,42,BalancedACC,0.5922149992784563,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,42,RareACC,0.55957086391869,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,42,Silhouette,0.1057110354304313,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,42,runtime,1186.8723266124723,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,43,NMI,0.6878704096522181,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,43,ARI,0.5280949613648932,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,43,ACC,0.6208076200697612,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,43,F1_Macro,0.4792335917787697,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,43,BalancedACC,0.5782644108034833,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,43,RareACC,0.5567476002258611,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,43,Silhouette,0.0809925273060798,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,43,runtime,1161.6931836605072,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,44,NMI,0.7276197663366271,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,44,ARI,0.6314069701850467,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,44,ACC,0.6910383686611216,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,44,F1_Macro,0.5058004703487399,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,44,BalancedACC,0.5937155644730272,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,44,RareACC,0.5561829474872954,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,44,Silhouette,0.1185707971453666,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,44,runtime,806.2361581325531,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,45,NMI,0.7086102978001679,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,45,ARI,0.6193888093797854,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,45,ACC,0.6846659511671586,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,45,F1_Macro,0.4888091171531742,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,45,BalancedACC,0.5259644312671766,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,45,RareACC,0.5431959345002824,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,45,Silhouette,0.0780141353607177,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,45,runtime,894.5549185276031,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,46,NMI,0.711206245575316,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,46,ARI,0.6192525083734852,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,46,ACC,0.6812449691440837,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,46,F1_Macro,0.4872559304189217,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,46,BalancedACC,0.5318723027348455,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,46,RareACC,0.5194805194805194,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,46,Silhouette,0.082658015191555,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scMAE,full_leiden,46,runtime,1176.7456014156342,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scDeepCluster,full_leiden,42,NMI,0.687171546756307,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scDeepCluster,full_leiden,42,ARI,0.476462471135728,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scDeepCluster,full_leiden,42,ACC,0.5928360611752079,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scDeepCluster,full_leiden,42,F1_Macro,0.4372648019789928,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scDeepCluster,full_leiden,42,BalancedACC,0.4621931796158373,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scDeepCluster,full_leiden,42,RareACC,0.6928289102202145,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scDeepCluster,full_leiden,42,Silhouette,-0.4710461786608422,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scDeepCluster,full_leiden,42,runtime,1647.1471781730652,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scDeepCluster,full_leiden,43,NMI,0.6297703608942042,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scDeepCluster,full_leiden,43,ARI,0.459617861775249,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scDeepCluster,full_leiden,43,ACC,0.5766031660853234,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scDeepCluster,full_leiden,43,F1_Macro,0.3827356394017209,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scDeepCluster,full_leiden,43,BalancedACC,0.4007883117337661,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scDeepCluster,full_leiden,43,RareACC,0.6324110671936759,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scDeepCluster,full_leiden,43,Silhouette,-0.614289752442458,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scDeepCluster,full_leiden,43,runtime,1659.4889109134674,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scDeepCluster,full_leiden,44,NMI,0.6871193338594576,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scDeepCluster,full_leiden,44,ARI,0.5125533453457326,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scDeepCluster,full_leiden,44,ACC,0.5806949288972364,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scDeepCluster,full_leiden,44,F1_Macro,0.3694718366442341,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scDeepCluster,full_leiden,44,BalancedACC,0.3809324120477885,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
full,pancreas,scDeepCluster,full_leiden,44,RareACC,0.432523997741389,new_run,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_Default_20260428_104305/02_full_runs/runs/pancreas/full_leiden/scrbenchmark/results/analysis_results.csv,stable_Default,full,leiden,0,leiden
