phase,dataset,algorithm,variant,seed,metric,variant_value,baseline_value,delta_vs_baseline
full,kang_pbmc,scMAE,full_kmeans,45,BalancedACC,0.3614838070914921,0.3597229762800054,0.0017608308114867022
full,kang_pbmc,scMAE,full_kmeans,45,RareACC,0.0015625,0.0,0.0015625
full,kang_pbmc,scMAE,full_kmeans,45,Silhouette,0.1409310549497604,0.0444171279668808,0.09651392698287961
full,kang_pbmc,scMAE,full_kmeans,45,runtime,1284.286987543106,1338.3267843723297,-54.03979682922363
full,kang_pbmc,scMAE,full_kmeans,46,NMI,0.5490948667448188,0.5567162671476598,-0.007621400402840983
full,kang_pbmc,scMAE,full_kmeans,46,ARI,0.4925107291824849,0.4922871261583677,0.00022360302411716937
full,kang_pbmc,scMAE,full_kmeans,46,ACC,0.6476264147870695,0.6481556876475857,-0.0005292728605161834
full,kang_pbmc,scMAE,full_kmeans,46,F1_Macro,0.3254731158929043,0.3252873533869477,0.00018576250595658816
full,kang_pbmc,scMAE,full_kmeans,46,BalancedACC,0.3607790096668827,0.3575562109240343,0.0032227987428484206
full,kang_pbmc,scMAE,full_kmeans,46,RareACC,0.0,0.0,0.0
full,kang_pbmc,scMAE,full_kmeans,46,Silhouette,0.1373595893383026,0.0134785491973161,0.12388104014098651
full,kang_pbmc,scMAE,full_kmeans,46,runtime,1301.7537829875946,1248.9198279380798,52.83395504951477
full,kang_pbmc,scDeepCluster,full_kmeans,42,NMI,0.5771672099117877,0.6272337874943942,-0.050066577582606464
full,kang_pbmc,scDeepCluster,full_kmeans,42,ARI,0.4811729753169142,0.557782456970423,-0.07660948165350873
full,kang_pbmc,scDeepCluster,full_kmeans,42,ACC,0.581060174252911,0.6332546209592053,-0.05219444670629425
full,kang_pbmc,scDeepCluster,full_kmeans,42,F1_Macro,0.4287914784407957,0.4360253082368556,-0.00723382979605991
full,kang_pbmc,scDeepCluster,full_kmeans,42,BalancedACC,0.4843621295595686,0.4782131550089847,0.0061489745505838855
full,kang_pbmc,scDeepCluster,full_kmeans,42,RareACC,0.071875,0.078125,-0.0062500000000000056
full,kang_pbmc,scDeepCluster,full_kmeans,42,Silhouette,0.4751981839040438,0.4076011036491289,0.0675970802549149
full,kang_pbmc,scDeepCluster,full_kmeans,42,runtime,1458.3646123409271,1375.225285768509,83.13932657241821
full,kang_pbmc,scDeepCluster,full_kmeans,43,NMI,0.6849661851133331,0.671158002082937,0.013808183030396104
full,kang_pbmc,scDeepCluster,full_kmeans,43,ARI,0.7023322952069952,0.7011815087178385,0.0011507864891567854
full,kang_pbmc,scDeepCluster,full_kmeans,43,ACC,0.7139076622424884,0.7203403631626089,-0.006432700920120493
full,kang_pbmc,scDeepCluster,full_kmeans,43,F1_Macro,0.4988177135851525,0.491943271055422,0.006874442529730462
full,kang_pbmc,scDeepCluster,full_kmeans,43,BalancedACC,0.5537839102976206,0.5434878119708708,0.010296098326749825
full,kang_pbmc,scDeepCluster,full_kmeans,43,RareACC,0.13125,0.084375,0.046875
full,kang_pbmc,scDeepCluster,full_kmeans,43,Silhouette,0.5434995378196522,0.4577024517310045,0.08579708608864772
full,kang_pbmc,scDeepCluster,full_kmeans,43,runtime,1498.608558177948,1444.5938143730164,54.01474380493164
full,kang_pbmc,scDeepCluster,full_kmeans,44,NMI,0.6670397999211148,0.6191773194933774,0.04786248042773744
full,kang_pbmc,scDeepCluster,full_kmeans,44,ARI,0.6652898952697324,0.5214401490590076,0.14384974621072477
full,kang_pbmc,scDeepCluster,full_kmeans,44,ACC,0.734345737317808,0.6651331324810683,0.06921260483673963
full,kang_pbmc,scDeepCluster,full_kmeans,44,F1_Macro,0.5563817285545094,0.5079724319771552,0.048409296577354155
full,kang_pbmc,scDeepCluster,full_kmeans,44,BalancedACC,0.5955201851962849,0.5615183877561112,0.03400179744017373
full,kang_pbmc,scDeepCluster,full_kmeans,44,RareACC,0.0859375,0.0828125,0.0031250000000000028
full,kang_pbmc,scDeepCluster,full_kmeans,44,Silhouette,0.5014681340076482,0.3723485802052072,0.129119553802441
full,kang_pbmc,scDeepCluster,full_kmeans,44,runtime,1487.6952669620514,1417.7787821292875,69.9164848327639
full,kang_pbmc,scDeepCluster,full_kmeans,45,NMI,0.6171214979135901,0.6439040158981383,-0.026782517984548226
full,kang_pbmc,scDeepCluster,full_kmeans,45,ARI,0.4562304209747111,0.494472776371363,-0.038242355396651884
full,kang_pbmc,scDeepCluster,full_kmeans,45,ACC,0.5889178405667291,0.5434818011562577,0.045436039410471474
full,kang_pbmc,scDeepCluster,full_kmeans,45,F1_Macro,0.521746690382187,0.4691497413500289,0.05259694903215811
full,kang_pbmc,scDeepCluster,full_kmeans,45,BalancedACC,0.5535748051569098,0.5008894855368027,0.05268531962010714
full,kang_pbmc,scDeepCluster,full_kmeans,45,RareACC,0.1046875,0.2171875,-0.1125
full,kang_pbmc,scDeepCluster,full_kmeans,45,Silhouette,0.4282673625809852,0.4352433476060661,-0.0069759850250809
full,kang_pbmc,scDeepCluster,full_kmeans,45,runtime,1455.9592590332031,1391.2714116573334,64.68784737586975
full,kang_pbmc,scDeepCluster,full_kmeans,46,NMI,0.6091939276894749,0.5736477933229656,0.03554613436650933
full,kang_pbmc,scDeepCluster,full_kmeans,46,ARI,0.4642104632693243,0.4346322994840026,0.029578163785321687
full,kang_pbmc,scDeepCluster,full_kmeans,46,ACC,0.5834622587737155,0.536682680563472,0.04677957821024348
full,kang_pbmc,scDeepCluster,full_kmeans,46,F1_Macro,0.4937640501571642,0.4361539974912791,0.05761005266588509
full,kang_pbmc,scDeepCluster,full_kmeans,46,BalancedACC,0.5202087855657324,0.4808075447299101,0.03940124083582225
full,kang_pbmc,scDeepCluster,full_kmeans,46,RareACC,0.284375,0.19375,0.09062499999999998
full,kang_pbmc,scDeepCluster,full_kmeans,46,Silhouette,0.4201752539539666,0.3679048717041368,0.05227038224982977
full,kang_pbmc,scDeepCluster,full_kmeans,46,runtime,1428.065358877182,1482.7394664287567,-54.67410755157471
full,kang_pbmc,DESC,full_kmeans,42,NMI,0.681898229020633,0.7166910917546767,-0.034792862734043695
full,kang_pbmc,DESC,full_kmeans,42,ARI,0.6268220228339564,0.6330123317435217,-0.00619030890956529
full,kang_pbmc,DESC,full_kmeans,42,ACC,0.6694742838541666,0.6758219401041666,-0.00634765625
full,kang_pbmc,DESC,full_kmeans,42,F1_Macro,0.4906671713214153,0.5175192684534384,-0.026852097132023134
full,kang_pbmc,DESC,full_kmeans,42,BalancedACC,0.5726249031394515,0.6956107554266151,-0.12298585228716363
full,kang_pbmc,DESC,full_kmeans,42,RareACC,0.463678516228748,0.8330757341576507,-0.3693972179289027
full,kang_pbmc,DESC,full_kmeans,42,Silhouette,0.858799397945404,0.8596956133842468,-0.0008962154388427734
full,kang_pbmc,DESC,full_kmeans,42,runtime,427.7899036407471,397.87730288505554,29.912600755691585
full,kang_pbmc,DESC,full_kmeans,43,NMI,0.7061414876395712,0.7107265797258884,-0.0045850920863171885
full,kang_pbmc,DESC,full_kmeans,43,ARI,0.6301764944787895,0.6200714331805514,0.010105061298238183
full,kang_pbmc,DESC,full_kmeans,43,ACC,0.669189453125,0.6697591145833334,-0.0005696614583333703
full,kang_pbmc,DESC,full_kmeans,43,F1_Macro,0.4951213449593192,0.5174165834239213,-0.022295238464602074
full,kang_pbmc,DESC,full_kmeans,43,BalancedACC,0.6521623555197895,0.6927131360003981,-0.04055078048060856
full,kang_pbmc,DESC,full_kmeans,43,RareACC,0.6089644513137558,0.8315301391035549,-0.22256568778979913
full,kang_pbmc,DESC,full_kmeans,43,Silhouette,0.8488858342170715,0.849905788898468,-0.0010199546813964844
full,kang_pbmc,DESC,full_kmeans,43,runtime,439.9477024078369,394.6564259529114,45.29127645492554
full,kang_pbmc,DESC,full_kmeans,44,NMI,0.6771911011578997,0.6643141994419035,0.012876901715996203
full,kang_pbmc,DESC,full_kmeans,44,ARI,0.6086849544938014,0.658633755117645,-0.04994880062384355
full,kang_pbmc,DESC,full_kmeans,44,ACC,0.6558024088541666,0.6926676432291666,-0.036865234375
full,kang_pbmc,DESC,full_kmeans,44,F1_Macro,0.4840362592850158,0.4085794461032807,0.07545681318173514
full,kang_pbmc,DESC,full_kmeans,44,BalancedACC,0.5774240102213573,0.4823590448602656,0.09506496536109166
full,kang_pbmc,DESC,full_kmeans,44,RareACC,0.4837712519319938,0.0,0.4837712519319938
full,kang_pbmc,DESC,full_kmeans,44,Silhouette,0.8688458800315857,0.8794465065002441,-0.010600626468658447
full,kang_pbmc,DESC,full_kmeans,44,runtime,451.1482381820679,395.2382056713104,55.9100325107575
full,kang_pbmc,DESC,full_kmeans,45,NMI,0.680147003566536,0.6670480146106545,0.013098988955881463
full,kang_pbmc,DESC,full_kmeans,45,ARI,0.627612652259815,0.6300176302711644,-0.0024049780113494235
full,kang_pbmc,DESC,full_kmeans,45,ACC,0.6680094401041666,0.6676025390625,0.00040690104166662966
full,kang_pbmc,DESC,full_kmeans,45,F1_Macro,0.433988663149731,0.4723026907166812,-0.03831402756695018
full,kang_pbmc,DESC,full_kmeans,45,BalancedACC,0.5447061990823819,0.5717951056784109,-0.027088906596028917
full,kang_pbmc,DESC,full_kmeans,45,RareACC,0.2055641421947449,0.4482225656877898,-0.2426584234930449
full,kang_pbmc,DESC,full_kmeans,45,Silhouette,0.8946831822395325,0.858594536781311,0.036088645458221436
full,kang_pbmc,DESC,full_kmeans,45,runtime,471.2355778217316,409.2134597301483,62.02211809158331
full,kang_pbmc,DESC,full_kmeans,46,NMI,0.7138651031270542,0.7148917307029411,-0.001026627575886896
full,kang_pbmc,DESC,full_kmeans,46,ARI,0.6535545453750302,0.6412045961777794,0.012349949197250853
full,kang_pbmc,DESC,full_kmeans,46,ACC,0.7244466145833334,0.6754964192708334,0.0489501953125
full,kang_pbmc,DESC,full_kmeans,46,F1_Macro,0.4578298570279417,0.508661355766846,-0.0508314987389043
full,kang_pbmc,DESC,full_kmeans,46,BalancedACC,0.723480848208133,0.6885536481052392,0.03492720010289374
full,kang_pbmc,DESC,full_kmeans,46,RareACC,0.6306027820710973,0.8222565687789799,-0.19165378670788258
full,kang_pbmc,DESC,full_kmeans,46,Silhouette,0.973581850528717,0.8637326955795288,0.10984915494918823
full,kang_pbmc,DESC,full_kmeans,46,runtime,551.2608103752136,390.8277020454407,160.43310832977295
full,kang_pbmc,scMAE,full_kmeans_triplet,42,NMI,0.6842132284991693,0.4605156655494445,0.22369756294972482
full,kang_pbmc,scMAE,full_kmeans_triplet,42,ARI,0.5447674089140176,0.3468540221756325,0.19791338673838516
full,kang_pbmc,scMAE,full_kmeans_triplet,42,ACC,0.6145265043563227,0.5637163097467633,0.05081019460955938
full,kang_pbmc,scMAE,full_kmeans_triplet,42,F1_Macro,0.5138285526322605,0.1886998497991534,0.325128702833107
full,kang_pbmc,scMAE,full_kmeans_triplet,42,BalancedACC,0.5634653158530809,0.2542480578501525,0.30921725800292843
full,kang_pbmc,scMAE,full_kmeans_triplet,42,RareACC,0.334375,0.0015625,0.33281249999999996
full,kang_pbmc,scMAE,full_kmeans_triplet,42,Silhouette,0.7333023548126221,0.0306588988751173,0.7026434559375048
full,kang_pbmc,scMAE,full_kmeans_triplet,42,runtime,1767.851406097412,1303.0699491500854,464.78145694732666
full,kang_pbmc,scMAE,full_kmeans_triplet,43,NMI,0.6425260641083063,0.4474410257886735,0.19508503831963275
full,kang_pbmc,scMAE,full_kmeans_triplet,43,ARI,0.4506086939659443,0.3386562919681459,0.11195240199779838
full,kang_pbmc,scMAE,full_kmeans_triplet,43,ACC,0.5475124175555737,0.5580571614689358,-0.010544743913362131
full,kang_pbmc,scMAE,full_kmeans_triplet,43,F1_Macro,0.4205421231205392,0.1866839242073424,0.23385819891319679
full,kang_pbmc,scMAE,full_kmeans_triplet,43,BalancedACC,0.468260703356425,0.2516868256066313,0.2165738777497937
full,kang_pbmc,scMAE,full_kmeans_triplet,43,RareACC,0.04375,0.0,0.04375
full,kang_pbmc,scMAE,full_kmeans_triplet,43,Silhouette,0.7264741063117981,0.014754943549633,0.7117191627621651
full,kang_pbmc,scMAE,full_kmeans_triplet,43,runtime,1695.905148267746,1284.5529298782349,411.3522183895111
full,kang_pbmc,scMAE,full_kmeans_triplet,44,NMI,0.681213292548912,0.4492974184928054,0.23191587405610664
full,kang_pbmc,scMAE,full_kmeans_triplet,44,ARI,0.584881481434584,0.3447925461693467,0.24008893526523728
full,kang_pbmc,scMAE,full_kmeans_triplet,44,ACC,0.6499877860109111,0.561843498086475,0.08814428792443607
full,kang_pbmc,scMAE,full_kmeans_triplet,44,F1_Macro,0.5299539098428576,0.1872931400417137,0.3426607698011439
full,kang_pbmc,scMAE,full_kmeans_triplet,44,BalancedACC,0.574841007592782,0.253486148982603,0.321354858610179
full,kang_pbmc,scMAE,full_kmeans_triplet,44,RareACC,0.4875,0.0,0.4875
full,kang_pbmc,scMAE,full_kmeans_triplet,44,Silhouette,0.753974199295044,-0.0073382416740059,0.7613124409690498
full,kang_pbmc,scMAE,full_kmeans_triplet,44,runtime,1785.9843339920044,1296.4697127342224,489.514621257782
full,kang_pbmc,scMAE,full_kmeans_triplet,45,NMI,0.6888667955739416,0.5513003001959293,0.13756649537801224
full,kang_pbmc,scMAE,full_kmeans_triplet,45,ARI,0.5733896304643649,0.4910759447867198,0.08231368567764508
full,kang_pbmc,scMAE,full_kmeans_triplet,45,ACC,0.6389544825339956,0.64734142170833,-0.008386939174334418
full,kang_pbmc,scMAE,full_kmeans_triplet,45,F1_Macro,0.5124720409024472,0.2896636746711196,0.22280836623132766
full,kang_pbmc,scMAE,full_kmeans_triplet,45,BalancedACC,0.5476988231042137,0.3597229762800054,0.18797584682420831
full,kang_pbmc,scMAE,full_kmeans_triplet,45,RareACC,0.24375,0.0,0.24375
full,kang_pbmc,scMAE,full_kmeans_triplet,45,Silhouette,0.7399318218231201,0.0444171279668808,0.6955146938562393
full,kang_pbmc,scMAE,full_kmeans_triplet,45,runtime,1740.7223298549652,1338.3267843723297,402.3955454826355
full,kang_pbmc,scMAE,full_kmeans_triplet,46,NMI,0.6869187367768113,0.5567162671476598,0.1302024696291515
full,kang_pbmc,scMAE,full_kmeans_triplet,46,ARI,0.5518428688050641,0.4922871261583677,0.05955574264669633
full,kang_pbmc,scMAE,full_kmeans_triplet,46,ACC,0.6162771761257226,0.6481556876475857,-0.03187851152186305
full,kang_pbmc,scMAE,full_kmeans_triplet,46,F1_Macro,0.5076354957252687,0.3252873533869477,0.18234814233832097
full,kang_pbmc,scMAE,full_kmeans_triplet,46,BalancedACC,0.5433092173790501,0.3575562109240343,0.18575300645501586
full,kang_pbmc,scMAE,full_kmeans_triplet,46,RareACC,0.2484375,0.0,0.2484375
full,kang_pbmc,scMAE,full_kmeans_triplet,46,Silhouette,0.7271312475204468,0.0134785491973161,0.7136526983231307
full,kang_pbmc,scMAE,full_kmeans_triplet,46,runtime,1642.0533401966095,1248.9198279380798,393.13351225852966
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,42,NMI,0.6655058008415144,0.6272337874943942,0.03827201334712027
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,42,ARI,0.6101443413294286,0.557782456970423,0.052361884359005684
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,42,ACC,0.6725429525282958,0.6332546209592053,0.03928833156909051
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,42,F1_Macro,0.41685389195474,0.4360253082368556,-0.019171416282115605
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,42,BalancedACC,0.4443944428323031,0.4782131550089847,-0.03381871217668159
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,42,RareACC,0.0109375,0.078125,-0.0671875
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,42,Silhouette,0.3279099785458821,0.4076011036491289,-0.07969112510324677
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,42,runtime,2597.044069290161,1375.225285768509,1221.8187835216522
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,43,NMI,0.5557151350756356,0.671158002082937,-0.11544286700730133
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,43,ARI,0.3986198722004938,0.7011815087178385,-0.3025616365173447
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,43,ACC,0.5295171402980213,0.7203403631626089,-0.19082322286458753
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,43,F1_Macro,0.4200181966235753,0.491943271055422,-0.0719250744318467
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,43,BalancedACC,0.4441016878848446,0.5434878119708708,-0.0993861240860262
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,43,RareACC,0.0859375,0.084375,0.0015624999999999944
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,43,Silhouette,0.2331923626675611,0.4577024517310045,-0.22451008906344339
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,43,runtime,2443.470528125763,1444.5938143730164,998.8767137527466
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,44,NMI,0.6102239813811703,0.6191773194933774,-0.00895333811220711
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,44,ARI,0.6819011664904081,0.5214401490590076,0.1604610174314005
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,44,ACC,0.717042586108623,0.6651331324810683,0.051909453627554725
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,44,F1_Macro,0.4439623120761923,0.5079724319771552,-0.06401011990096295
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,44,BalancedACC,0.4734047662798268,0.5615183877561112,-0.08811362147628438
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,44,RareACC,0.078125,0.0828125,-0.004687499999999997
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,44,Silhouette,0.2765232763009063,0.3723485802052072,-0.09582530390430094
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,44,runtime,2678.00447010994,1417.7787821292875,1260.2256879806525
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,45,NMI,0.6418636505079673,0.6439040158981383,-0.0020403653901709395
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,45,ARI,0.5317222502790855,0.494472776371363,0.037249473907722486
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,45,ACC,0.6151372038107646,0.5434818011562577,0.07165540265450698
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,45,F1_Macro,0.4189054330768039,0.4691497413500289,-0.050244308273225013
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,45,BalancedACC,0.4665968833822089,0.5008894855368027,-0.03429260215459379
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,45,RareACC,0.0421875,0.2171875,-0.175
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,45,Silhouette,0.4240889769018801,0.4352433476060661,-0.011154370704186012
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,45,runtime,2135.711347818374,1391.2714116573334,744.4399361610408
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,46,NMI,0.6771486544793409,0.5736477933229656,0.10350086115637536
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,46,ARI,0.6207124232460558,0.4346322994840026,0.18608012376205318
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,46,ACC,0.6693673153651982,0.536682680563472,0.1326846348017262
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,46,F1_Macro,0.4927085127105857,0.4361539974912791,0.0565545152193066
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,46,BalancedACC,0.5144977100772691,0.4808075447299101,0.03369016534735897
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,46,RareACC,0.1140625,0.19375,-0.07968750000000001
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,46,Silhouette,0.3267312385703143,0.3679048717041368,-0.04117363313382255
full,kang_pbmc,scDeepCluster,full_kmeans_triplet,46,runtime,2546.35187125206,1482.7394664287567,1063.6124048233032
full,kang_pbmc,DESC,full_kmeans_triplet,42,NMI,0.7245221450332666,0.7166910917546767,0.007831053278589906
full,kang_pbmc,DESC,full_kmeans_triplet,42,ARI,0.658837524776449,0.6330123317435217,0.025825193032927296
full,kang_pbmc,DESC,full_kmeans_triplet,42,ACC,0.6894124348958334,0.6758219401041666,0.01359049479166674
